,Ano_sem,EOLIELÉTRICA,FOTOVOLTAICA,HIDROELÉTRICA,TÉRMICA
1201,2023_7,207157.428,27093.932999999997,119639.9472857143,16111.845285714286
1202,2023_8,210529.8577142857,26928.332142857143,99634.02871428571,13640.172285714285
1203,2023_9,252821.27957142857,25499.994142857144,87985.88714285714,12143.68857142857
1204,2024_1,105562.43114285714,57079.319285714286,83748.89671428571,13325.619571428571
1205,2024_10,175410.7812857143,66068.21342857143,101307.5917142857,9782.936
1206,2024_11,153803.15671428572,66995.45128571428,118269.15514285714,9848.707714285714
1207,2024_12,165552.24585714284,67475.64314285714,115533.095,14325.43742857143
1208,2024_13,179105.3662857143,59753.50214285714,90883.00485714285,9144.699
1209,2024_14,100946.43642857143,62963.50971428571,114121.037,11095.685
1210,2024_15,166747.2695714286,63791.75971428571,114873.64471428572,9433.767285714286
1211,2024_16,217029.02842857144,56248.74028571429,89877.8292857143,8775.26842857143
1212,2024_17,223330.30328571427,62693.235,89558.57057142856,10494.427714285715
1213,2024_18,259381.2442857143,56504.65171428572,87131.20957142857,9116.487571428572
1214,2024_19,258692.43528571428,56675.709428571434,85798.97814285716,6842.241000000001
1215,2024_2,172644.46985714286,64420.977857142854,93238.6412857143,22831.959285714285
1216,2024_20,245336.0897142857,64099.24257142857,90045.66285714286,7357.098
1217,2024_21,299493.563,59979.409571428565,85076.15800000001,8983.480142857143
1218,2024_22,275724.4667142857,53935.76128571429,85811.41671428572,6209.704857142858
1219,2024_23,306586.71214285714,53779.724285714285,88892.735,8391.824285714287
1220,2024_24,327007.3464285714,52333.81985714286,88239.137,9010.481714285715
1221,2024_25,318086.44585714285,54683.464,86393.52128571428,9035.866
1222,2024_26,267575.822,64742.04742857143,88654.76185714286,8333.832285714287
1223,2024_27,314302.36,59189.16314285714,88204.47442857143,9503.926285714286
1224,2024_28,335328.5054285714,61668.76657142857,85898.13828571429,7676.087428571429
1225,2024_29,337596.80214285717,59279.85642857143,86085.73571428572,8631.534285714286
1226,2024_3,196699.5937142857,68335.82271428572,82038.53857142858,12290.387142857142
1227,2024_30,364542.6991428571,61380.84257142857,85558.48085714286,8765.293142857143
1228,2024_31,367056.128,62275.11285714286,86199.88071428573,8574.274571428572
1229,2024_32,332935.4798571429,69213.16171428571,89122.86828571428,23570.80942857143
1230,2024_33,348064.13257142855,71635.30385714285,89133.04085714287,9145.496714285715
1231,2024_34,366736.0115714286,69451.87257142857,88335.66885714287,25677.813857142854
1232,2024_35,378231.07571428566,64380.05842857143,86744.49157142857,11825.039428571428
1233,2024_36,368304.4467142857,71881.81042857144,81592.85128571429,11259.687714285714
1234,2024_37,381303.96114285715,63577.48714285715,78777.59628571429,29026.233285714286
1235,2024_38,381766.5626666667,69878.40666666666,80008.79233333333,33080.652
1236,2024_4,136620.8607142857,51715.22642857143,82213.85085714285,9848.665714285715
1237,2024_5,262558.1544285714,65523.037142857145,80322.12685714287,11214.319999999998
1238,2024_6,266225.5014285714,61161.28257142857,75509.69057142858,10506.389428571429
1239,2024_7,172968.49757142857,64295.605142857145,83487.07457142857,10231.560714285715
1240,2024_8,126292.28,55369.59657142857,100146.51271428572,10036.468571428572
1241,2024_9,104414.05528571429,62964.33257142857,117844.52814285715,10313.441
