,Ano_sem,ena_bruta_regiao_mwmed,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_mwmed,ena_armazenavel_regiao_percentualmlt
3484,2017_4,19893.0,20.57714298857143,19764.0,20.442857198571428
3488,2017_40,6370.0,27.644285747142856,5449.0,23.64857128857143
3492,2017_41,5888.0,25.554285594285716,4995.0,21.678571427142856
3496,2017_42,5956.0,25.849999835714282,5049.0,21.912857055714287
3500,2017_43,5680.0,24.651428494285714,4751.0,20.620000021428574
3504,2017_44,5480.0,17.34000015285714,4492.0,14.254285811428572
3508,2017_45,6635.0,17.61428587714286,5712.0,15.164285658571428
3512,2017_46,9946.0,26.402857371428574,9124.0,24.221428737142855
3516,2017_47,15606.0,41.43285587857143,14754.0,39.16999980285714
3520,2017_48,22163.0,46.74285725142857,21292.0,44.905714034285715
3524,2017_49,26840.0,38.399999345714285,26053.0,37.27571432999999
3528,2017_5,30988.0,30.891428537142854,30834.0,30.738571167142858
3532,2017_50,37505.0,53.65857206142857,36651.0,52.43857193
3536,2017_51,48038.0,68.73000008714286,47303.0,67.67571422
3540,2017_52,68056.0,82.208749295,67188.0,81.12874984625
3544,2017_6,30438.0,29.947143011428572,30251.0,29.764286042857144
3548,2017_7,30900.0,30.4028571,30754.0,30.258571352857143
3552,2017_8,40389.0,39.738571712857144,40319.0,39.67142867857143
3556,2017_9,39831.0,39.49428613,39703.0,39.367143084285715
3560,2018_1,56931.942871110004,54.1974000925,55809.90673829,53.16260004
3564,2018_10,46653.36181641,46.855771201428574,46046.09179689,46.245899744285715
3568,2018_11,59773.08935548,60.03245707857143,58827.30126955,59.08257130285715
3572,2018_12,55070.97998048,55.30994197142858,53657.51904297,53.89034380142857
3576,2018_13,63320.37597657,65.56267275,61521.1591797,63.70651463142857
3580,2018_14,51428.90039063,63.31292833571428,50642.61767577,62.34495708000001
3584,2018_15,41220.29052735,50.74532917571429,39037.18847658,48.057785579999994
3588,2018_16,30864.91796877,37.99707194857143,29875.29516602,36.77878570571429
3592,2018_17,30218.21142579,37.20094244714286,29367.21728516,36.15329960428571
3596,2018_18,23319.96386719,44.29801450285714,22596.2529297,42.92124339428572
3600,2018_19,18900.13012696,38.45611408714286,18261.58789063,37.15688542
3604,2018_2,29727.96899415,31.089257104285714,28862.55126953,30.184214184285715
3608,2018_20,16402.25073243,33.373671394285715,15812.96264649,32.17465700142857
3612,2018_21,13930.18676758,28.343785695714285,13269.86499023,27.00021416857143
3616,2018_22,12914.015014659999,31.984928675714286,12232.27197265,30.25008555857143
3620,2018_23,12766.7080078,39.31241389571428,12087.07507325,37.21961375714285
3624,2018_24,12379.36401366,38.11967141142857,11924.91894532,36.72031402571429
3628,2018_25,11645.91516113,35.86117117714286,10998.99389648,33.86910029857143
3632,2018_26,11091.667968759999,35.16722869857143,10399.15405273,32.95270047857143
3636,2018_27,10697.88391113,39.929642269999995,10057.17504882,37.53818566571429
3640,2018_28,10558.82800292,39.41060038857143,9949.26098633,37.13541412285714
3644,2018_29,10304.28198242,38.46048518571428,9662.34082031,36.064485822857144
3648,2018_3,32009.86914063,33.47562926142857,31164.79003906,32.59187126142857
3652,2018_30,10135.26696777,37.829671587142855,9483.66503907,35.39758518714286
3656,2018_31,9827.87817383,40.51624243571428,9176.42895508,37.81857081857142
3660,2018_32,9144.24597168,39.13309969285714,8502.03503418,36.38472802285714
3664,2018_33,9076.87011719,38.84474291,8433.26611328,36.09042903142857
3668,2018_34,9101.64880372,38.950786591428574,8454.59594727,36.18170002428572
3672,2018_35,9787.93896485,43.290199824285715,9141.11010741,40.393670764285716
3676,2018_36,9390.31616211,44.94382913,8707.51708985,41.67582865999999
3680,2018_37,9021.07604981,43.17659977571429,8382.907104490001,40.12220001285714
3684,2018_38,8642.02807617,41.362399509999996,8009.25598145,38.33384323285714
3688,2018_39,8368.79187011,40.05461393,7685.4140625,36.78385707285714
3692,2018_4,40003.77197266,41.83560017,39140.82373047,40.93314252714286
3696,2018_40,8289.73901368,36.35097122142857,7775.73291015,34.09701429142857
3700,2018_41,8632.92297362,37.855843137142855,8081.18212892,35.43641444714286
3704,2018_42,11670.83618164,51.17722865571428,11065.23913575,48.52168601
3708,2018_43,10743.90893555,47.11261476714286,10268.17492677,45.02651432571429
3712,2018_44,11658.80883788,38.78214318285715,11141.56811523,37.06808553571428
3716,2018_45,15946.06433105,42.635885509999994,15452.05297851,41.31501388714286
3720,2018_46,22558.54418946,60.316043307142856,22030.34472656,58.90375736714286
3724,2018_47,33620.5036621,89.89304351857143,33097.25952149,88.49401310428571
3728,2018_48,49581.11669922,113.9075568057143,49164.09863281,112.96850041
3732,2018_49,64461.17773439,92.71664319714286,64269.979003910004,92.44161333142857
3736,2018_5,31647.8244629,32.230313984285715,30779.504638669998,31.347329004285715
3740,2018_50,60929.92089846,87.63751438714287,60479.25195314,86.98929922857143
3744,2018_51,65131.61035157,93.68095724999999,65013.3310547,93.51079995285714
3748,2018_52,58480.54003906,84.11448560285714,58348.29052735,83.92427063000001
3752,2018_6,31873.30664064,31.681528635714283,29901.96606447,29.722042628571426
3756,2018_7,41797.440917960004,41.54597200714286,41103.53125001,40.85622841714286
3760,2018_8,69691.10156252,69.27178682571429,68893.03320314,68.47852870571428
3764,2018_9,60013.5419922,59.97772870714285,59445.21484376,59.410414558571425
3768,2019_1,41624.68554687,42.3268380175,41539.14892578,42.23457479625
3772,2019_10,40801.85888673,40.97891398571429,40666.5546875,40.84301430714286
3776,2019_11,40015.06738283,40.18869999571429,39884.70898438,40.05775615142857
3780,2019_12,47776.58789063,47.98391396571429,47599.762207039996,47.80629948285714
3784,2019_13,48979.20703126,49.191728319999996,48876.83447267,49.08894293428572
3788,2019_14,48932.97509765,60.24024364142857,48776.10449221,60.047127859999996
3792,2019_15,55274.99560548,68.04775728428572,54747.38281249,67.39824294857144
3796,2019_16,39927.10644533,49.15334320142857,39803.67822267,49.00138582428571
3800,2019_17,36948.18896485,45.48607145,36824.09277344,45.333299364285715
3804,2019_18,38324.89257813,68.88774326714285,38163.2578125,68.58645738857143
3808,2019_19,31630.32080078,64.35825729428572,31459.77368164,64.01124409285714
3812,2019_2,32823.55273437,34.32659993857143,32733.02490236,34.23191370285714
3816,2019_20,24849.904052730002,50.56214196285714,24689.54077149,50.23584202285714
3820,2019_21,25170.970947269998,51.21541432,25008.24707031,50.884328569999994
3824,2019_22,22948.2644043,53.514256069999995,22727.20117188,52.999570577142855
3828,2019_23,22031.286865230002,67.84074238428572,21873.802978519998,67.35580117428572
3832,2019_24,16059.26708983,49.45115661571429,15917.51977539,49.01467132571429
3836,2019_25,13810.84106445,42.52761350428572,13646.182983390001,42.02057157428572
3840,2019_26,12530.67504883,38.585614341428574,12373.89196778,38.10284314857143
3844,2019_27,12479.70898437,46.58024324714285,12324.45104981,46.000757490000005
3848,2019_28,13993.536010759999,52.230571747142854,13857.75891114,51.72377123142858
3852,2019_29,13174.0,49.17167118428572,13042.99096679,48.68267168142857
3856,2019_3,49490.615722660004,51.75688552857143,49349.81933594,51.60962840571428
3860,2019_30,12798.19799805,47.768971580000006,12666.70092773,47.27818570714286
3864,2019_31,12535.14489746,50.664528437142856,12384.835083,50.05728639857143
3868,2019_32,11852.40600587,50.72275706714286,11699.91906737,50.07017135571429
3872,2019_33,11636.62414552,49.79930005571429,11498.58398438,49.20854241714286
3876,2019_34,10850.564086909999,46.435328891428576,10714.36291504,45.85244315
3880,2019_35,10331.80590821,44.94069998714286,10187.17199708,44.31121499142857
3884,2019_36,9737.25,46.60434232428571,9622.79699707,46.05652781857143
3888,2019_37,9433.69506837,45.15144239285714,9332.03588868,44.664900097142855
3892,2019_38,8931.29602052,42.746885572857146,8815.90100099,42.194599697142856
3896,2019_39,8492.31994629,40.645872388571426,8407.39208985,40.23938533285714
3900,2019_4,36114.23583985,37.76797213,35957.03002931,37.60357148285714
3904,2019_40,7369.13012695,32.76341411142857,7280.77416992,32.37158639142857
3908,2019_41,7879.65686035,34.55271421285714,7808.78198242,34.2419281
3912,2019_42,7646.79797363,33.53161403142857,7587.377014170001,33.27107184142857
3916,2019_43,6593.21002196,28.91157123,6537.36804199,28.666713987142856
3920,2019_44,6087.88897706,21.921485627142857,6058.53601075,21.814799717142854
3924,2019_45,7810.4831543,20.883314404285716,7726.9588623,20.66001456142857
3928,2019_46,8394.4239502,22.444642747142858,8312.09509279,22.224528448571427
3932,2019_47,9700.10095215,25.935714175714285,9566.22802735,25.577756880000003
3936,2019_48,12083.45300294,29.89449964285714,11875.84399415,29.37742832714286
3940,2019_49,17389.94104005,25.012514387142858,17113.60180664,24.61507143142857
3944,2019_5,20459.35302734,20.982871735714287,20350.53735352,20.870999744285715
3948,2019_50,24934.43701173,35.864014215714285,24922.26684571,35.84651456428571
3952,2019_51,37738.44824219,54.28044237428571,37581.60400392,54.05485698142858
3956,2019_52,51547.206542960004,74.14204515714286,51386.84375001,73.91138567
3960,2019_6,22615.98510742,22.479914255714284,22500.33081056,22.364971432857143
3964,2019_7,21345.91723633,21.21748543,21207.62597657,21.080042702857146
3968,2019_8,30411.98291015,30.22898592142857,30206.12866211,30.024385725714286
3972,2019_9,35144.82910157,35.09258597428571,35033.95117189,34.98195757285714
3976,2020_1,26412.17480469,38.94225998,26290.37109376,38.762699127999994
3980,2020_10,88044.10156251,88.98860059571429,87990.10058594,88.93404388428573
3984,2020_11,89799.79101563,90.76312800571428,88859.30566407001,89.81254359714285
3988,2020_12,94493.48339845,95.50720105857143,93310.26269533,94.31125858857142
3992,2020_13,108117.16894532999,109.2770418442857,106287.39648439,107.42762865428571
3996,2020_14,99863.76367188,116.84224374,98655.95507813,115.45780181857143
4000,2020_15,89340.81347658,110.5410439642857,88945.48242189,110.05188533285715
4004,2020_16,88198.30468751,109.12739890142858,86958.40039063,107.59328569857144
4008,2020_17,73003.17187501,90.32652936428572,70736.60058595,87.52212960285715
4012,2020_18,55712.88623047,87.08367156999999,54651.73095705,85.43385750857144
4016,2020_19,50854.43994142,103.97052765,50637.49267579,103.52698625714285
4020,2020_2,37869.11718749,39.88177163285714,37717.01123047,39.721585954285715
4024,2020_20,40019.1850586,81.81814248142857,39907.59863282,81.59001377428571
4028,2020_21,31686.63525391,64.78248541857143,31531.2763672,64.46484266
4032,2020_22,29267.544921880002,59.83671406285714,28878.84716797,59.04202815428572
4036,2020_23,28002.05175781,86.70404161714285,27471.97119141,85.06274305142857
4040,2020_24,26108.15869141,80.83991350428572,25860.87109376,80.07421548142858
4044,2020_25,21998.0065918,68.11342729857144,21872.0012207,67.72330038714286
4048,2020_26,21103.53320313,65.34385790142856,20986.02392578,64.97999899857143
4052,2020_27,19161.58496094,68.26628494285714,19064.85180664,67.92617253
4056,2020_28,18053.8149414,67.77541351428572,17928.30297852,67.30421447571429
4060,2020_29,16538.55200196,62.08698654142857,16422.23999024,61.65035738142857
4064,2020_3,36978.2060547,38.943499429999996,36839.80712891,38.79774257142857
4068,2020_30,15974.94287109,59.971143448571425,15870.41821289,59.57877131714286
4072,2020_31,16223.14916993,63.46072878285714,16122.13500977,63.06907218
4076,2020_32,16251.78076171,69.95342908571429,16172.90332031,69.61391448857144
4080,2020_33,15536.85009766,66.87614331857142,15421.20288085,66.37834221857142
4084,2020_34,14636.841064459999,63.00215694,14566.70483398,62.70028686571429
4088,2020_35,15109.75793457,65.03777095142857,15018.55786134,64.64521517
4092,2020_36,13061.55297851,61.93718610714286,12937.97509767,61.35148511714285
4096,2020_37,12789.37597655,61.601928709999996,12691.963012690001,61.13272857428571
4100,2020_38,12794.14013672,61.62487084428572,12682.76611329,61.08841323857143
4104,2020_39,10937.67297362,52.68292890428571,10836.09497071,52.19367217857143
4108,2020_4,48476.87255859,51.05328587,48366.26562501,50.93682806857142
4112,2020_40,11486.40002442,52.63368606428571,11393.71887208,52.207028525714286
4116,2020_41,12768.8330078,56.42700086285714,12681.40002441,56.040628704285716
4120,2020_42,11811.35705567,52.19579969,11773.33483887,52.02778625571428
4124,2020_43,12889.4840088,56.96018546,12823.31396484,56.66775730714286
4128,2020_44,14386.41711425,59.17465700571429,14360.47802733,59.060042245714286
4132,2020_45,25102.16503907,67.69355664857143,24235.63769533,65.35677119571429
4136,2020_46,35221.74072267,94.98321315428572,35087.88476563,94.62224143
4140,2020_47,38513.05371094,103.8589564757143,37816.51464844,101.98060063
4144,2020_48,34339.40722655,92.60382951999999,33430.90820313,90.15385873000001
4148,2020_49,35037.6694336,56.31657137285714,34335.75634767,55.18717193571428
4152,2020_5,53679.66259767,55.77718625714285,53606.10498048,55.703457968571435
4156,2020_50,31306.57055666,45.29710006714286,31042.9116211,44.91564341714286
4160,2020_51,24487.76000977,35.43105697428571,24443.00024415,35.36630031
4164,2020_52,33238.6772461,48.09264264857143,33177.80419922,48.00457164285714
4168,2020_53,20030.77294922,50.7190256125,19988.86425782,50.612875939999995
4172,2020_6,66423.99707034,66.58268410714285,66394.37890628,66.55299922285714
4176,2020_7,87930.33300782999,88.14038522,87866.23144533,88.07615661714286
4180,2020_8,93226.37890626,93.44909994857143,93143.78710938,93.36631447857143
4184,2020_9,88149.1484375,88.46330043428573,88100.61914063,88.41452789571429
4188,2021_1,41766.42285157,44.159200397142854,41660.60302733,44.04731423571428
4192,2021_10,86067.6826172,86.83282797714286,85643.0341797,86.40440150857144
4196,2021_11,71812.17675782001,72.45057187714285,71732.81152343,72.37051337285715
4200,2021_12,56543.9946289,57.046657017142856,56381.62548828,56.88284247285714
4204,2021_13,44411.33007813,50.11648559857143,44227.57519531,49.90901402000001
4208,2021_14,30895.90820312,38.134586334285714,30753.62329101,37.958957128571434
4212,2021_15,23915.55688476,29.51878574857143,23750.39208984,29.31492860142857
4216,2021_16,25795.00195313,31.838571002857144,25650.57202149,31.660270962857144
4220,2021_17,21930.09887695,31.823357171428572,21708.4309082,31.468671525714285
4224,2021_18,19406.92773437,39.672985621428566,19109.90844728,39.06580026
4228,2021_19,18790.14379883,38.41210011142857,18640.70898438,38.10662841714286
4232,2021_2,42557.36181641,44.995427812857145,42503.02148438,44.937971388571434
4236,2021_20,18643.11206055,38.11151341,18498.74633789,37.816413880000006
4240,2021_21,15386.77905274,31.45472853714286,15243.52124023,31.161871228571425
4244,2021_22,12351.51708983,36.327814374285715,12211.61291504,35.91485759142857
4248,2021_23,12491.30285644,38.706657955714284,12335.99084472,38.22538539285715
4252,2021_24,12549.63000488,38.88738577714286,12405.957885740001,38.44218499428571
4256,2021_25,12298.0098877,38.10768563285715,12184.20288086,37.75504248142857
4260,2021_26,11788.31506347,40.94747107285714,11685.20410158,40.59068516285714
4264,2021_27,11402.882934559999,42.88497162,11304.90612793,42.51647186428572
4268,2021_28,11105.76293945,41.76751382142857,11004.13183595,41.38529968428571
4272,2021_29,11139.95898437,41.89611380428572,11041.89611815,41.527314322857144
4276,2021_3,46398.9663086,49.057114191428575,46336.04589844,48.990585328571434
4280,2021_30,10990.96899414,42.183828081428565,10923.35107421,41.92190006714286
4284,2021_31,10574.21691894,45.59178543,10496.18188477,45.255286080000005
4288,2021_32,10016.75402833,43.188200268571435,9954.75598145,42.92088644857143
4292,2021_33,9892.362915040001,42.651856557142864,9837.80200197,42.41661453142857
4296,2021_34,9846.09399413,42.45237132285714,9767.35693359,42.11290032428571
4300,2021_35,9794.89404298,45.84078488857143,9727.49096681,45.52164295714285
4304,2021_36,9560.50317382,46.15179988285714,9510.48120116,45.91032954571428
4308,2021_37,9288.8338623,44.84034238571429,9226.49999999,44.53945650428572
4312,2021_38,8864.27282715,42.790842874285715,8813.17211914,42.544171468571435
4316,2021_39,8457.32812499,39.40825707571429,8410.62402345,39.19080080285715
4320,2021_4,50290.83740235,53.17198562714286,50208.61279298,53.08504322571429
4324,2021_40,7747.79907227,34.331256867142855,7689.28295898,34.071971347142856
4328,2021_41,7095.19494631,31.439514432857145,6996.80291748,31.003513879999996
4332,2021_42,10736.6887207,47.57531411285714,10546.4420166,46.732314245714285
4336,2021_43,14310.26416015,63.410185677142856,14157.25378417,62.732187
4340,2021_44,23968.6748047,64.56764275428571,23928.63500978,64.45978546
4344,2021_45,28070.09594727,75.61620112857143,28069.33886719,75.61415863142858
4348,2021_46,30725.233398440003,82.76868548,30597.24853516,82.42391423000001
4352,2021_47,35339.97363282,95.20005580428571,35269.18945314,95.00936998714285
4356,2021_48,48677.17138672,86.23792811714286,48467.24755859,85.91265651142858
4360,2021_49,61923.37451172,89.92188590142858,57201.00683595,83.0643277857143
4364,2021_5,43641.59765625,43.73027147571429,43542.21289065,43.63067136428572
4368,2021_50,59751.68359375,86.7682724,54995.1669922,79.86111450142857
4372,2021_51,76544.26953126,111.15361568,70538.62500001,102.43249947857143
4376,2021_52,73767.74023438,149.970339966,61930.28222658,125.90469818000001
4380,2021_53,15716.572265629999,38.77293269,15653.651855470001,38.61769994
4384,2021_6,34436.03320313,34.50598635142857,34364.533691410004,34.43434252
4388,2021_7,32471.071777340003,32.53704316285714,32374.2138672,32.439986094285715
4392,2021_8,58912.62304687,59.03232901571429,58889.36865234,59.00901413142857
4396,2021_9,70668.03613282,71.29625592857143,69952.82910158,70.57470049142857
4400,2022_1,113139.62207032999,119.90788705,106228.20019531,112.58301544000001
4404,2022_10,124084.70703127999,125.29589952714286,96035.9638672,96.9733723257143
4408,2022_11,129899.87109376,131.16779872285716,103828.18652344,104.84165736571428
4412,2022_12,119781.82226563,120.95099966857143,112357.96191406,113.45467267714285
4416,2022_13,102967.10937502,113.69584328714286,101783.23535157001,112.39908599714285
4420,2022_14,62411.87548829,77.88321522285715,62009.35302736,77.38088607857142
4424,2022_15,41079.89111329,51.26321411285714,40936.89062499,51.08477183857143
4428,2022_16,49241.65478517,61.448213852857144,45681.66113281,57.00571441857143
4432,2022_17,37697.24023438,50.85278538285714,28597.1315918,37.98534311428572
4436,2022_18,30214.18652345,62.51227079142858,29520.66918945,61.077385494285714
4440,2022_19,25734.21484375,53.243329182857146,25256.03393554,52.25398581428571
4444,2022_2,117123.87500002,124.1304855357143,109164.06933594,115.69451359285713
4448,2022_20,23271.59985352,48.148242950000004,23122.29492186,47.83934293285714
4452,2022_21,24102.86791991,49.86812864,23984.8930664,49.624057224285714
4456,2022_22,22606.59570313,63.90564346285714,22458.59082032,63.478400095714285
4460,2022_23,20495.601074219998,64.22315597428572,20336.11108399,63.72340066142858
4464,2022_24,18992.62329102,59.513585774285716,18812.44287108,58.94894300285715
4468,2022_25,19064.38110352,59.73841421857143,18897.071044930002,59.21415765142857
4472,2022_26,19325.34130859,66.01538467428571,19211.65600587,65.6311144142857
4476,2022_27,17686.11035156,67.18621499285715,17538.82006837,66.62667083714287
4480,2022_28,16783.11083986,63.75587245285714,16635.821044930002,63.196357181428574
4484,2022_29,16285.5559082,61.865756988571434,16148.97021485,61.34690039428572
4488,2022_3,120591.13085938999,127.80514308285716,102191.07617188,108.30435616714286
4492,2022_30,16964.80786133,64.44611522285713,16822.9230957,63.90710013285714
4496,2022_31,15684.86206055,68.33211517142857,15580.47216797,67.8773286
4500,2022_32,14963.91894532,65.19127164714286,14874.543701179999,64.80191367142858
4504,2022_33,14110.95483399,61.47528512,14048.70690918,61.204099927142856
4508,2022_34,13202.350952159999,57.51690020142858,13098.89086915,57.06617137285714
4512,2022_35,13953.73596192,64.92454201857143,13836.40405273,64.37879998428572
4516,2022_36,15644.88525391,76.20937129285714,15543.24731446,75.7142726357143
4520,2022_37,16963.88989258,82.6345160357143,16868.93725588,82.17197200142857
4524,2022_38,16057.52319336,78.21942792714286,15960.31884766,77.74589865571429
4528,2022_39,14183.43884277,67.56355667,14096.11608887,67.14460100428572
4532,2022_4,145949.06835939,154.68007114857144,117547.09765626,124.57899911142856
4536,2022_40,13249.05798339,59.346542902857145,13172.70300293,59.00451442
4540,2022_41,12490.73596192,55.949786051428575,12363.46594239,55.37969970428571
4544,2022_42,13074.56091308,58.56491415714286,12987.92407228,58.17685754
4548,2022_43,14471.678833,64.82302801857143,14379.201293940001,64.40877206
4552,2022_44,24583.73242188,70.2822292857143,24478.62792968,69.97750037
4556,2022_45,29664.62451172,80.27287237857142,29583.82861329,80.05425698428571
4560,2022_46,24221.97119139,65.54499980285713,24100.42114258,65.21608570714285
4564,2022_47,31031.70898438,83.9722290057143,30898.00341798,83.61041368714287
4568,2022_48,52392.63037108,100.57977295142858,48565.23583985,93.75708552857144
4572,2022_49,52471.58984376,76.22584315714286,50935.7685547,73.99472808857142
4576,2022_5,169447.90429689,171.38558524142857,137565.4589844,139.13636779714287
4580,2022_50,55958.4819336,81.29127175428572,51877.26171876,75.36244310714287
4584,2022_51,77423.91210938,112.47425733142857,70119.47363281,101.86302948000001
4588,2022_52,106070.25781252,124.28467464375,100548.85644532001,118.34199905375
4592,2022_6,162055.20507814,162.59485953285713,134158.83984377,134.60560280857143
4596,2022_7,143304.48046877,143.78169904428572,115120.72363282,115.50407191571428
4600,2022_8,120980.41894532,121.38329969285714,81572.40136719,81.84404209714286
4604,2022_9,115915.64746094,116.9443708142857,78767.62402346,79.47258540571428
4608,2023_1,92767.171875,98.67427063000001,90760.31835939,96.53964451428571
4612,2023_10,54725.83154298,55.39479937,54322.4584961,54.98651504714286
4616,2023_11,50414.46044924,51.03074209857142,49611.40429688,50.21785736142857
4620,2023_12,64834.670410160004,65.62722941857143,62915.295410160004,63.68437194857143
4624,2023_13,41824.81201173,44.80209950142857,41397.88378907,44.36994280142857
4628,2023_14,32593.98291015,40.51822934857143,32508.18310547,40.41155733285715
4632,2023_15,27250.47070312,33.87558528285714,27159.66625977,33.76271438571429
4636,2023_16,27870.4482422,34.646299635714286,27788.93823242,34.544985634285716
4640,2023_17,30199.00683595,37.541000367142864,30094.618164069998,37.411214557142856
4644,2023_18,31320.1069336,64.46918433142858,31029.92822267,63.871887207142855
4648,2023_19,28849.71728516,59.38414274,28300.42456054,58.25348554285714
4652,2023_2,96198.08007813,102.32364327714286,74250.69238282001,78.97872815999999
4656,2023_20,28195.65405274,58.03779929142858,27636.89306642,56.88765716428571
4660,2023_21,20200.85766602,41.58137130714285,20069.98901368,41.311999730000004
4664,2023_22,18347.86499024,48.78377097,18204.15014648,48.39908490714286
4668,2023_23,17308.68994141,54.015271868571425,17205.01513673,53.69174303285714
4672,2023_24,16331.21020508,50.96482849142858,16178.91503907,50.489571162857146
4676,2023_25,15402.22753907,48.06575666285715,15284.96777345,47.69984163428571
4680,2023_26,14589.117187490001,48.26621409714286,14520.47705078,48.029699598571426
4684,2023_27,14860.25415039,56.23518535285714,14719.74230956,55.703442165714286
4688,2023_28,16962.46704101,64.19052886857142,16847.8779297,63.75688553
4692,2023_29,15956.80590821,60.384827751428574,15826.67578124,59.89239937999999
4696,2023_3,97973.83789064,104.21248408714287,66184.33691407001,70.39874267571427
4700,2023_30,14297.86889649,54.10697174142857,14291.4338379,54.08261435428572
4704,2023_31,15368.208740229999,65.49042892428572,15089.84326171,64.2902139957143
4708,2023_32,15198.05419922,65.94124330857143,15148.00366212,65.72408567285714
4712,2023_33,15637.38012695,67.84738377142857,15603.77490233,67.70158440857143
4716,2023_34,14433.06982422,62.62214279142857,14433.06982422,62.62214279142857
4720,2023_35,14278.54882813,65.11317116857143,14244.22888184,64.96427100142857
4724,2023_36,14370.78710939,69.82014247285714,14337.896972659999,69.66034153428572
4728,2023_37,15138.289794929999,73.54904283857142,15120.414794929999,73.46219962142857
4732,2023_38,14771.728149409999,71.76812853142857,14722.39318847,71.52841404428571
4736,2023_39,13375.24291992,64.25675637428571,13320.90319824,63.99961362571429
4740,2023_4,115970.48828126,123.35510036000001,83751.04394532001,89.08403015142858
4744,2023_40,11429.161010740001,50.97044209142857,11374.10595702,50.72494234428571
4748,2023_41,10286.45507814,45.874356948571425,10268.58007814,45.794628141428575
4752,2023_42,10703.610961909999,47.73474284571429,10609.51000977,47.31507110571429
4756,2023_43,11273.615112309999,50.27678516857143,11180.28686524,49.860585348571426
4760,2023_44,11645.51623535,36.728414537142854,11551.67895507,36.40931374857143
4764,2023_45,15409.78283691,41.688200269999996,15317.547973640001,41.43872833285714
4768,2023_46,17349.39282227,46.94769995714285,17300.27978516,46.814785549999996
4772,2023_47,17055.37207032,46.15207181714286,17002.62670899,46.00934274
4776,2023_48,10442.25390626,23.170728682857142,10393.32006836,23.06065668571429
4780,2023_49,9445.32409668,13.721285684285714,9411.17492676,13.67167146
4784,2023_5,115868.22460938999,118.67417144714285,85949.00878908,87.91530064285715
4788,2023_50,9819.80895997,14.265314375714285,9783.50085449,14.21255711
4792,2023_51,14985.687866209999,21.769799914285716,14881.44787597,21.618385587142857
4796,2023_52,29511.562255869998,33.3067502975,29258.4519043,33.055862425
4800,2023_6,104423.98535158,105.31160082,89263.53515626,90.02227020428572
4804,2023_7,97425.52148437,98.25365775,94662.73632814,95.46738433714286
4808,2023_8,84519.80566406,85.23824310285714,82117.09667969,82.81511361285713
4812,2023_9,60474.30371094,61.14462770857143,60024.67578125,60.690828051428575
4816,2024_1,25121.33447266,26.624128887142856,24783.853759769998,26.26647131857143
4820,2024_10,73587.55273438,74.30584280571429,73571.82226563,74.28995731714285
4824,2024_11,69997.77148438,70.68101501285715,69961.30468752,70.64419991428572
4828,2024_12,49724.72802734,50.21008573142857,49685.40332032,50.170370919999996
4832,2024_13,43032.9038086,43.452928269999994,42968.55371093,43.38795798285714
4836,2024_14,56318.61279297,70.2794996,56074.18749999,69.97445678714286
4840,2024_15,61986.75195314,77.35268511285713,61359.76855469,76.57028525285715
4844,2024_16,61768.4560547,77.08030046857142,61657.24414064,76.94152832142858
4848,2024_17,51322.44726562,64.04482923428571,50777.28613282,63.364515034285716
4852,2024_18,32786.03198243,58.87102835571428,32651.61132813,58.62050029142857
4856,2024_19,24119.77856445,49.903113774285714,23976.7788086,49.60725675285715
4860,2024_2,27144.21899415,28.768057414285714,26977.62402344,28.59148597714286
4864,2024_20,20325.446044930002,42.05274255,20215.3359375,41.82491411428571
4868,2024_21,16922.66113282,35.01247160714286,16816.84106445,34.79352842142857
4872,2024_22,14111.11816407,33.35337121142857,13970.9777832,33.02159990571429
4876,2024_23,13784.388916029999,43.193514688571426,13627.08898925,42.70061384
4880,2024_24,12821.82995605,40.17732783857143,12686.69506836,39.75390080285714
4884,2024_25,12663.10498047,39.679943085714285,12533.69006348,39.274442945714284
4888,2024_26,12051.16113281,37.76241466,11916.02612304,37.33897182
4892,2024_27,12018.45788574,45.65584237,11883.65905762,45.14378520428571
4896,2024_28,11664.7668457,44.31225749285714,11538.92675782,43.834213801428575
4900,2024_29,11399.24499511,43.30358559571429,11261.77197266,42.78134318857143
4904,2024_3,39159.76660157,41.50238582142857,39159.76660157,41.50238582142857
4908,2024_30,10851.76684569,41.223814284285716,10740.170043940001,40.79988588571428
4912,2024_31,10479.76916503,43.14017105285715,10403.60009765,42.82908575857142
4916,2024_32,10190.61804201,44.39608601285715,10158.89904787,44.25790023857143
4920,2024_33,9701.80480957,42.266557420000005,9684.644897459999,42.19180025142857
4924,2024_34,9436.03686523,41.10871451285714,9396.61889647,40.93698556142857
4928,2024_35,8881.80798341,39.33482851428572,8799.17492675,38.967885697142854
4932,2024_36,6301.26794434,42.972659302,6248.18603516,42.610639954
4936,2024_4,70944.18408205,75.18822915285715,70293.53564454,74.49865613714285
4940,2024_5,69394.94042969,71.67802810714286,67518.06591797,69.73257119142856
4944,2024_6,55566.12890625,55.75118528,55565.4140625,55.750471385714285
4948,2024_7,66338.48632814,66.55941445571429,66164.74218752,66.38509913857142
4952,2024_8,78362.86328127,78.62381199571428,76254.76562501,76.50868552
4956,2024_9,76584.10351563,77.03524344142856,76085.03222657,76.53450121
